# Performance Monitoring Events for Performance Monitoring Events for Intel Xeon Processors Based on the Cascadelake Microarchitecture with Intel Optane DC persistent memory - V1.09
# 3/28/2020 1:07:14 AM EVENT_STATUS Legend: None = 0x00, Deprecated = 0x01, Template = 0x02
# Copyright (c) 2007 - 2017 Intel Corporation. All rights reserved.
CODE	UMASK	NAME	DESCRIPTION	COUNTER	COUNTER_HT_OFF	OVERFLOW	MSR_INDEX	MSR_VALUE	PRECISE_EVENT	TAKEN_ALONE	SAV_LOWER_LIMIT	OTHER	LATENCY	DEFAULT	EM_TRIGGER	DATA_LA	L1_HIT_INDICATION	OFFCORE_EVENT	BRANCH_EVT	PRECISE_FE	EVENT_STATUS
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_HIT.NO_SNOOP_NEEDED	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_HIT.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x01003C0020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_HIT.SNOOP_MISS	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_HIT.SNOOP_MISS	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x02003C0020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_HIT.HIT_OTHER_CORE_NO_FWD	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_HIT.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x04003C0020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_HIT.HIT_OTHER_CORE_FWD	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_HIT.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x08003C0020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_HIT.HITM_OTHER_CORE	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10003C0020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_HIT.ANY_SNOOP	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_HIT.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F803C0020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS_LOCAL_DRAM.SNOOP_NONE	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS_LOCAL_DRAM.SNOOP_NONE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0084000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS_LOCAL_DRAM.NO_SNOOP_NEEDED	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS_LOCAL_DRAM.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0104000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS_LOCAL_DRAM.SNOOP_MISS	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS_LOCAL_DRAM.SNOOP_MISS	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0204000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS_LOCAL_DRAM.HIT_OTHER_CORE_NO_FWD	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS_LOCAL_DRAM.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0404000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS_LOCAL_DRAM.HIT_OTHER_CORE_FWD	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS_LOCAL_DRAM.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0804000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS_LOCAL_DRAM.HITM_OTHER_CORE	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS_LOCAL_DRAM.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1004000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS_LOCAL_DRAM.ANY_SNOOP	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS_LOCAL_DRAM.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F84000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS_REMOTE_HOP1_DRAM.SNOOP_NONE	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS_REMOTE_HOP1_DRAM.SNOOP_NONE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0090000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS_REMOTE_HOP1_DRAM.NO_SNOOP_NEEDED	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS_REMOTE_HOP1_DRAM.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0110000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS_REMOTE_HOP1_DRAM.SNOOP_MISS	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS_REMOTE_HOP1_DRAM.SNOOP_MISS	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0210000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS_REMOTE_HOP1_DRAM.HIT_OTHER_CORE_NO_FWD	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS_REMOTE_HOP1_DRAM.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0410000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS_REMOTE_HOP1_DRAM.HIT_OTHER_CORE_FWD	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS_REMOTE_HOP1_DRAM.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0810000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS_REMOTE_HOP1_DRAM.HITM_OTHER_CORE	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS_REMOTE_HOP1_DRAM.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1010000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F90000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS.SNOOP_NONE	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS.SNOOP_NONE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x00BC000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS.NO_SNOOP_NEEDED	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x013C000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS.SNOOP_MISS	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS.SNOOP_MISS	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x023C000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS.HIT_OTHER_CORE_NO_FWD	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x043C000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS.HIT_OTHER_CORE_FWD	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x083C000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS.HITM_OTHER_CORE	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x103C000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L2_RFO:response=L3_MISS.ANY_SNOOP	This event is deprecated. Refer to new event OCR.PF_L2_RFO.L3_MISS.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3FBC000020	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=SUPPLIER_NONE.SNOOP_NONE	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.SUPPLIER_NONE.SNOOP_NONE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0080020080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=SUPPLIER_NONE.NO_SNOOP_NEEDED	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.SUPPLIER_NONE.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0100020080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=SUPPLIER_NONE.SNOOP_MISS	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.SUPPLIER_NONE.SNOOP_MISS	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0200020080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=SUPPLIER_NONE.HIT_OTHER_CORE_NO_FWD	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.SUPPLIER_NONE.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0400020080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=SUPPLIER_NONE.HIT_OTHER_CORE_FWD	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.SUPPLIER_NONE.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0800020080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=SUPPLIER_NONE.HITM_OTHER_CORE	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.SUPPLIER_NONE.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1000020080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=SUPPLIER_NONE.ANY_SNOOP	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.SUPPLIER_NONE.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F80020080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_M.SNOOP_NONE	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_M.SNOOP_NONE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0080040080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_M.NO_SNOOP_NEEDED	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_M.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0100040080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_M.SNOOP_MISS	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_M.SNOOP_MISS	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0200040080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_M.HIT_OTHER_CORE_NO_FWD	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_M.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0400040080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_M.HIT_OTHER_CORE_FWD	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_M.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0800040080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_M.HITM_OTHER_CORE	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_M.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1000040080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_M.ANY_SNOOP	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_M.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F80040080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_E.SNOOP_NONE	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_E.SNOOP_NONE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0080080080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_E.NO_SNOOP_NEEDED	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_E.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0100080080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_E.SNOOP_MISS	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_E.SNOOP_MISS	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0200080080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_E.HIT_OTHER_CORE_NO_FWD	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_E.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0400080080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_E.HIT_OTHER_CORE_FWD	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_E.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0800080080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_E.HITM_OTHER_CORE	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_E.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1000080080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_E.ANY_SNOOP	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_E.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F80080080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_S.SNOOP_NONE	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_S.SNOOP_NONE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0080100080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_S.NO_SNOOP_NEEDED	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_S.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0100100080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_S.SNOOP_MISS	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_S.SNOOP_MISS	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0200100080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_S.HIT_OTHER_CORE_NO_FWD	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_S.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0400100080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_S.HIT_OTHER_CORE_FWD	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_S.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0800100080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_S.HITM_OTHER_CORE	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_S.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1000100080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_S.ANY_SNOOP	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_S.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F80100080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_F.SNOOP_NONE	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_F.SNOOP_NONE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0080200080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_F.NO_SNOOP_NEEDED	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_F.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0100200080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_F.SNOOP_MISS	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_F.SNOOP_MISS	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0200200080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_F.HIT_OTHER_CORE_NO_FWD	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_F.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0400200080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_F.HIT_OTHER_CORE_FWD	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_F.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0800200080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_F.HITM_OTHER_CORE	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_F.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1000200080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT_F.ANY_SNOOP	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT_F.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F80200080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT.SNOOP_NONE	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT.SNOOP_NONE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x00803C0080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT.NO_SNOOP_NEEDED	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT.NO_SNOOP_NEEDED	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x01003C0080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT.SNOOP_MISS	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT.SNOOP_MISS	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x02003C0080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT.HIT_OTHER_CORE_NO_FWD	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT.HIT_OTHER_CORE_NO_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x04003C0080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT.HIT_OTHER_CORE_FWD	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x08003C0080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT.HITM_OTHER_CORE	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT.HITM_OTHER_CORE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10003C0080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT.ANY_SNOOP	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_HIT.ANY_SNOOP	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F803C0080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
0xB7, 0xBB	0x01	OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_MISS_LOCAL_DRAM.SNOOP_NONE	This event is deprecated. Refer to new event OCR.PF_L3_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_NONE	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x0084000080	0	0	0	0x53	0	0	0	0	0	1	0	0	0x01
